Customer ID,Recency,Frequency,Monetary,AvgRevenue,TotalItems,AvgQuantity,Churn
13902,632,5,34095.26,541.1946031746032,220600,3501.5873015873017,1
13903,400,1,165.45000000000002,16.545,103,10.3,1
13904,37,2,332.64,12.793846153846154,332,12.76923076923077,0
13905,733,1,312.65,26.054166666666664,135,11.25,1
13906,409,1,42.0,42.0,100,100.0,1
13907,692,1,136.8,34.2,68,17.0,1
13908,80,4,2369.55,19.42254098360656,1478,12.114754098360656,0
13909,423,2,282.85,7.44342105263158,301,7.921052631578948,1
13911,57,20,4234.99,17.7940756302521,4487,18.852941176470587,0
13912,424,1,124.95,17.85,29,4.142857142857143,1
13913,507,1,42.22,14.073333333333332,10,3.3333333333333335,1
13914,12,2,626.45,18.983333333333334,380,11.515151515151516,0
13915,394,1,70.80000000000001,35.400000000000006,24,12.0,1
13916,464,4,1275.81,17.240675675675675,673,9.094594594594595,1
13917,50,2,272.04,15.113333333333335,228,12.666666666666666,0
13918,50,2,1212.8400000000001,40.428000000000004,1140,38.0,0
13919,59,4,1360.68,17.67116883116883,1133,14.714285714285714,0
13920,432,4,1774.68,20.635813953488373,1772,20.6046511627907,1
13921,402,4,730.7,16.606818181818184,210,4.7727272727272725,1
13922,352,3,865.2,28.84,467,15.566666666666666,1
13923,54,1,351.13,17.5565,185,9.25,0
13924,2,6,1838.8500000000001,15.716666666666669,1575,13.461538461538462,0
13925,93,4,678.25,16.54268292682927,331,8.073170731707316,1
13926,23,1,223.85000000000002,20.35,104,9.454545454545455,0
13927,75,2,708.26,17.274634146341462,463,11.292682926829269,0
13928,11,4,464.57,17.206296296296298,129,4.777777777777778,0
13929,169,11,3494.1,61.3,1566,27.473684210526315,1
13930,58,2,337.34,19.843529411764706,274,16.11764705882353,0
13931,96,11,5257.38,19.399926199261994,3488,12.870848708487085,1
13932,295,1,307.4,19.2125,72,4.5,1
13933,109,2,608.7900000000001,26.469130434782613,205,8.91304347826087,1
13934,264,1,922.1,29.74516129032258,390,12.580645161290322,1
13935,597,3,6116.92,76.4615,2252,28.15,1
13936,180,3,939.66,15.9264406779661,661,11.203389830508474,1
13937,169,2,880.13,16.298703703703705,587,10.87037037037037,1
13938,35,1,71.66,10.237142857142857,70,10.0,0
13939,23,7,1560.96,14.190545454545456,1608,14.618181818181819,0
13940,17,4,839.14,17.12530612244898,516,10.53061224489796,0
13941,22,15,10027.18,106.67212765957447,4782,50.87234042553192,0
13942,535,1,320.0,320.0,1000,1000.0,1
13943,578,1,246.54,16.436,94,6.266666666666667,1
13944,653,1,200.43,5.726571428571429,153,4.371428571428571,1
13945,395,2,854.15,16.748039215686273,413,8.098039215686274,1
13946,79,6,1876.23,33.504107142857144,2847,50.839285714285715,0
13947,65,1,90.6,18.119999999999997,44,8.8,0
13948,361,4,548.76,22.865,248,10.333333333333334,1
13949,3,6,2427.32,15.170750000000002,2474,15.4625,0
13950,11,4,745.06,21.28742857142857,323,9.228571428571428,0
13951,176,3,674.45,17.293589743589745,459,11.76923076923077,1
13952,218,14,12823.521,31.35335207823961,5947,14.54034229828851,1
13953,7,12,6640.68,265.6272,5224,208.96,0
13954,2,2,439.92,17.5968,150,6.0,0
13955,154,3,544.0699999999999,6.400823529411764,272,3.2,1
13956,5,5,1019.27,6.933809523809524,486,3.306122448979592,0
13957,418,3,458.25,16.97222222222222,157,5.814814814814815,1
13958,380,8,4709.2300000000005,20.745506607929517,2264,9.973568281938325,1
13959,79,6,1064.77,6.781974522292994,694,4.420382165605096,0
13960,21,2,230.22,19.185,142,11.833333333333334,0
13961,392,1,538.4,28.336842105263155,226,11.894736842105264,1
13962,22,3,362.8,15.773913043478261,160,6.956521739130435,0
13963,308,17,2860.57,17.33678787878788,2007,12.163636363636364,1
13964,387,2,438.9,18.287499999999998,228,9.5,1
13965,477,3,996.61,41.525416666666665,425,17.708333333333332,1
13966,435,1,384.26,18.298095238095236,760,36.19047619047619,1
13967,146,2,166.3,27.71666666666667,66,11.0,1
13968,423,1,123.66,15.4575,174,21.75,1
13969,7,35,12973.460000000001,12.193101503759399,6640,6.2406015037593985,0
13970,386,2,846.55,65.11923076923077,469,36.07692307692308,1
13971,19,14,4667.57,18.30419607843137,3084,12.094117647058823,0
13972,71,2,190.25,12.683333333333334,187,12.466666666666667,0
13973,287,1,264.7,24.063636363636363,109,9.909090909090908,1
13974,49,2,677.72,15.76093023255814,356,8.279069767441861,0
13975,31,12,5256.4,7.132157394843961,3884,5.270013568521032,0
13976,207,4,1192.36,21.292142857142856,452,8.071428571428571,1
13977,411,1,519.8100000000001,39.98538461538462,303,23.307692307692307,1
13978,15,2,196.79000000000002,13.119333333333335,315,21.0,0
13979,73,7,3379.93,8.60033078880407,2270,5.776081424936387,0
13980,60,5,768.82,12.203492063492064,463,7.349206349206349,0
13981,416,1,331.14,15.05181818181818,234,10.636363636363637,1
13982,39,9,3954.29,17.57462222222222,2478,11.013333333333334,0
13983,30,21,6753.89,20.781200000000002,3925,12.076923076923077,0
13984,27,12,1893.8,21.520454545454545,1301,14.784090909090908,0
13985,4,22,10020.86,20.87679166666667,4936,10.283333333333333,0
13986,17,1,320.46,24.650769230769228,430,33.07692307692308,0
13987,380,2,682.54,14.837826086956522,492,10.695652173913043,1
13988,20,8,4757.8,16.12813559322034,3385,11.474576271186441,0
13989,66,5,2026.06,23.558837209302325,2207,25.662790697674417,0
13990,213,1,311.3,19.45625,190,11.875,1
13991,12,6,852.88,10.400975609756097,995,12.134146341463415,0
13992,30,3,219.5,19.954545454545453,154,14.0,0
13993,43,19,6775.71,25.960574712643677,2135,8.18007662835249,0
13994,4,6,2274.14,15.36581081081081,932,6.297297297297297,0
13995,15,14,3902.01,16.965260869565217,2359,10.256521739130434,0
13996,386,2,895.76,27.144242424242425,613,18.575757575757574,1
13997,519,3,376.46,8.55590909090909,143,3.25,1
13998,447,3,566.7,18.280645161290323,204,6.580645161290323,1
13999,10,29,9502.26,20.391115879828327,5043,10.821888412017167,0
14000,211,5,2046.3400000000001,41.76204081632653,1838,37.51020408163265,1
14001,46,9,4228.85,41.056796116504856,1779,17.271844660194176,0
14002,134,2,529.73,11.270851063829788,877,18.659574468085108,1
14003,733,1,209.41,13.088125,149,9.3125,1
14004,43,11,6258.45,25.968672199170125,3425,14.21161825726141,0
14005,10,5,2874.72,34.22285714285714,2478,29.5,0
14006,116,7,2196.67,28.528181818181817,2181,28.324675324675326,1
14007,513,1,79.48,15.896,16,3.2,1
14008,432,1,509.04,15.9075,326,10.1875,1
14009,198,3,1099.91,14.863648648648649,951,12.85135135135135,1
14010,565,2,445.15,18.547916666666666,177,7.375,1
14011,480,2,457.82,14.306875,644,20.125,1
14012,278,1,328.8,29.89090909090909,160,14.545454545454545,1
14013,110,5,1084.57,15.949558823529411,775,11.397058823529411,1
14014,77,3,1948.21,25.63434210526316,2004,26.36842105263158,0
14015,53,1,917.34,45.867000000000004,378,18.9,0
14016,162,11,11403.41,25.45404017857143,5722,12.772321428571429,1
14017,571,1,229.75,16.410714285714285,73,5.214285714285714,1
14018,645,1,367.15000000000003,28.242307692307694,224,17.23076923076923,1
14019,47,3,1421.61,21.539545454545454,1037,15.712121212121213,0
14020,17,4,1249.01,17.347361111111113,648,9.0,0
14021,155,7,1716.58,19.07311111111111,878,9.755555555555556,1
14022,225,2,792.15,16.854255319148937,681,14.48936170212766,1
14023,7,2,584.07,18.840967741935486,345,11.129032258064516,0
14024,122,3,645.74,18.99235294117647,238,7.0,1
14025,465,8,4057.9,40.98888888888889,1914,19.333333333333332,1
14026,471,2,713.11,14.2622,427,8.54,1
14027,61,1,104.82,17.47,62,10.333333333333334,0
14028,550,3,10396.5,1155.1666666666667,7170,796.6666666666666,1
14029,63,2,467.66,31.177333333333333,198,13.2,0
14030,18,20,7521.8,9.128398058252428,4215,5.115291262135922,0
14031,7,44,39019.51,52.02601333333334,13783,18.377333333333333,0
14032,2,16,4546.41,19.767,3740,16.26086956521739,0
14033,555,1,109.44,109.44,576,576.0,1
14034,22,3,648.89,7.545232558139535,420,4.883720930232558,0
14035,29,9,2794.75,19.27413793103448,1405,9.689655172413794,0
14036,285,1,626.65,16.49078947368421,268,7.052631578947368,1
14037,176,6,836.95,7.341666666666667,590,5.175438596491228,1
14038,78,5,3069.88,19.067577639751555,1708,10.608695652173912,0
14039,33,2,267.28000000000003,26.728,192,19.2,0
14040,41,35,12523.81,16.035608194622277,4972,6.366197183098592,0
14041,266,1,141.41,6.733809523809524,94,4.476190476190476,1
14042,725,1,431.98,20.570476190476192,180,8.571428571428571,1
14043,491,2,302.6,7.380487804878049,152,3.707317073170732,1
14044,27,10,3077.7,3.7260290556900726,2100,2.542372881355932,0
14045,109,16,10986.63,296.93594594594595,4459,120.51351351351352,1
14046,284,1,154.99,11.070714285714287,460,32.857142857142854,1
14047,9,14,3968.11,26.105986842105263,1541,10.138157894736842,0
14048,305,3,748.69,5.309858156028369,467,3.3120567375886525,1
14049,17,13,13023.4,12.274646559849199,8480,7.9924599434495756,0
14050,32,2,746.36,13.821481481481483,689,12.75925925925926,0
14051,1,37,21770.98,68.46220125786164,5709,17.952830188679247,0
14052,20,2,466.66,3.8566942148760335,174,1.43801652892562,0
14053,124,4,572.3,63.58888888888888,490,54.44444444444444,1
14054,65,1,92.46,15.409999999999998,62,10.333333333333334,0
14055,106,3,1520.96,46.08969696969697,720,21.818181818181817,1
14056,1,23,8152.71,7.493299632352941,4252,3.9080882352941178,0
14057,24,22,8346.66,18.67261744966443,6438,14.40268456375839,0
14058,463,2,469.19,19.549583333333334,211,8.791666666666666,1
14059,267,1,183.6,22.95,128,16.0,1
14060,5,30,8898.24,34.48930232558139,7419,28.75581395348837,0
14061,507,3,917.4300000000001,48.28578947368421,133,7.0,1
14062,10,24,25585.65,75.25191176470588,12794,37.629411764705885,0
14063,438,9,22710.2,567.755,3850,96.25,1
14064,29,15,3260.24,13.81457627118644,3911,16.572033898305083,0
14065,389,3,891.02,18.18408163265306,582,11.877551020408163,1
14066,267,1,152.55,21.792857142857144,45,6.428571428571429,1
14067,64,2,374.7,7.2057692307692305,361,6.9423076923076925,0
14068,320,4,1516.72,14.043703703703704,510,4.722222222222222,1
14069,515,2,225.81,5.507560975609756,58,1.4146341463414633,1
14070,685,1,321.6,7.843902439024391,85,2.073170731707317,1
14071,4,8,1437.57,4.450681114551084,994,3.0773993808049536,0
14072,667,1,390.85,20.571052631578947,65,3.4210526315789473,1
14073,32,1,151.04,11.618461538461538,130,10.0,0
14074,623,1,219.39999999999998,36.56666666666666,228,38.0,1
14075,5,6,1734.87,21.41814814814815,1494,18.444444444444443,0
14076,129,1,118.67,2.6970454545454547,79,1.7954545454545454,1
14077,41,6,615.0799999999999,10.983571428571427,376,6.714285714285714,0
14078,102,9,1553.47,10.49641891891892,586,3.9594594594594597,1
14079,125,2,618.73,47.59461538461539,302,23.23076923076923,1
14080,33,5,1115.68,13.441927710843375,268,3.2289156626506026,0
14081,302,10,4867.57,5.767263033175355,3381,4.0059241706161135,1
14082,365,2,413.36,6.359384615384616,246,3.7846153846153845,1
14083,4,11,1082.19,5.849675675675676,760,4.108108108108108,0
14084,512,1,150.5,21.5,306,43.714285714285715,1
14085,2,33,9720.67,9.302076555023923,6434,6.156937799043062,0
14086,463,1,39.95,39.95,1,1.0,1
14087,3,3,829.47,3.8942253521126764,718,3.3708920187793425,0
14088,10,16,64036.8,93.89560117302054,15276,22.39882697947214,0
14089,57,1,158.75,12.211538461538462,133,10.23076923076923,0
14090,325,1,76.32000000000001,76.32000000000001,72,72.0,1
14091,654,2,9530.08,733.0830769230769,3316,255.07692307692307,1
14092,8,24,7229.45,19.381903485254693,3606,9.667560321715818,0
14093,12,1,433.86,4.3386000000000005,391,3.91,0
14094,440,1,311.77,7.250465116279069,158,3.6744186046511627,1
14095,723,1,2.95,2.95,1,1.0,1
14096,4,17,65164.79,12.749909998043435,16352,3.1993738994325964,0
14097,481,2,422.85999999999996,10.571499999999999,352,8.8,1
14098,37,1,147.35,7.016666666666667,104,4.9523809523809526,0
14099,16,20,5750.91,11.038214971209213,3666,7.036468330134357,0
14100,138,1,191.95000000000002,7.678000000000001,63,2.52,1
14101,74,13,9961.93,110.68811111111111,10542,117.13333333333334,0
14102,5,5,1105.8799999999999,19.066896551724135,769,13.258620689655173,0
14104,155,5,743.53,5.507629629629629,496,3.674074074074074,1
14105,239,5,5988.83,21.465340501792113,3534,12.666666666666666,1
14106,737,1,214.79999999999998,214.79999999999998,24,24.0,1
14107,52,11,4877.3,20.666525423728814,3489,14.783898305084746,0
14108,31,4,1044.96,20.095384615384617,660,12.692307692307692,0
14109,73,1,144.2,16.022222222222222,88,9.777777777777779,0
14110,4,33,12987.95,32.55125313283208,5825,14.598997493734336,0
14111,14,4,692.85,69.285,458,45.8,0
14112,23,13,5834.59,17.897515337423314,3539,10.855828220858896,0
14113,4,16,7092.610000000001,58.136147540983615,3439,28.188524590163933,0
14114,274,7,1364.09,18.43364864864865,650,8.783783783783784,1
14115,502,2,622.6700000000001,28.303181818181823,509,23.136363636363637,1
14116,20,5,1382.74,19.204722222222223,707,9.819444444444445,0
14117,144,1,90.0,30.0,72,24.0,1
14118,429,1,458.45,30.563333333333333,97,6.466666666666667,1
14119,376,2,183.37,16.67,177,16.09090909090909,1
14121,4,4,2780.15,17.485220125786164,2082,13.09433962264151,0
14122,406,3,362.42,27.87846153846154,114,8.76923076923077,1
14123,733,1,436.18,18.174166666666668,234,9.75,1
14124,84,1,419.58000000000004,83.91600000000001,1618,323.6,0
14125,11,3,2720.63,16.38933734939759,1628,9.80722891566265,0
14126,8,4,1172.46,27.26651162790698,887,20.627906976744185,0
14127,123,6,1900.0800000000002,16.240000000000002,828,7.076923076923077,1
14128,61,3,924.21,14.218615384615385,814,12.523076923076923,0
14129,2,9,2591.34,23.77376146788991,1414,12.972477064220184,0
14130,319,4,1858.77,8.448954545454546,1215,5.5227272727272725,1
14131,649,1,168.22,3.65695652173913,105,2.282608695652174,1
14132,2,11,3586.0299999999997,17.930149999999998,3368,16.84,0
14133,130,4,911.14,25.309444444444445,398,11.055555555555555,1
14134,383,15,11123.35,61.79638888888889,5814,32.3,1
14135,2,24,8839.67,40.363789954337896,8534,38.96803652968037,0
14136,401,5,1570.81,14.818962264150944,1148,10.830188679245284,1
14137,696,1,332.7,30.245454545454546,462,42.0,1
14138,2,2,965.8800000000001,20.99739130434783,600,13.043478260869565,0
14139,46,4,1086.8,15.75072463768116,1049,15.202898550724637,0
14140,4,2,935.05,14.167424242424241,811,12.287878787878787,0
14141,3,4,915.13,22.87825,355,8.875,0
14142,373,2,671.34,15.257727272727273,518,11.772727272727273,1
14143,134,1,115.8,16.54285714285714,30,4.285714285714286,1
14144,486,1,30.599999999999998,30.599999999999998,12,12.0,1
14145,47,7,7600.05,304.002,1655,66.2,0
14146,9,12,9450.3,20.724342105263155,5780,12.675438596491228,0
14147,78,9,2590.2,86.33999999999999,995,33.166666666666664,0
14148,234,2,466.29,27.428823529411765,223,13.117647058823529,1
14149,221,1,446.62,15.950714285714286,218,7.785714285714286,1
14150,36,2,658.64,25.33230769230769,496,19.076923076923077,0
14151,673,2,679.45,15.442045454545456,405,9.204545454545455,1
14152,75,7,1997.3400000000001,15.017593984962406,1844,13.864661654135338,0
14153,483,1,233.4,13.729411764705883,312,18.352941176470587,1
14154,239,8,6460.7,22.12568493150685,3222,11.034246575342467,1
14155,266,1,118.75,19.791666666666668,25,4.166666666666667,1
14156,10,156,313437.62,77.62199603764239,164325,40.69465081723626,0
14157,20,5,978.69,11.514000000000001,521,6.129411764705883,0
14158,40,1,507.66,12.381951219512196,781,19.048780487804876,0
14159,20,20,7860.8,4.281481481481482,6520,3.55119825708061,0
14160,610,7,8421.47,78.70532710280374,4661,43.5607476635514,1
14161,216,7,2996.93,10.819241877256317,1480,5.342960288808665,1
14162,174,2,289.36,11.5744,142,5.68,1
14163,87,5,2594.62,44.7348275862069,950,16.379310344827587,0
14164,71,2,1631.77,56.26793103448276,1033,35.62068965517241,0
14165,276,1,120.44,5.0183333333333335,53,2.2083333333333335,1
14166,505,2,251.15,4.924509803921569,82,1.607843137254902,1
14167,39,8,1274.29,11.080782608695651,340,2.9565217391304346,0
14168,421,2,370.45,24.696666666666665,147,9.8,1
14169,431,2,621.51,9.71109375,205,3.203125,1
14170,375,3,570.18,3.9322758620689653,270,1.8620689655172413,1
14171,98,2,498.79,7.79359375,211,3.296875,1
14172,605,3,369.02,8.386818181818182,78,1.7727272727272727,1
14173,11,6,586.0,17.757575757575758,194,5.878787878787879,0
14174,33,1,134.46,5.171538461538462,94,3.6153846153846154,0
14175,60,8,7678.88,23.1990332326284,3009,9.090634441087614,0
14176,297,5,756.46,20.444864864864865,265,7.162162162162162,1
14177,86,13,2209.69,10.778975609756097,1043,5.087804878048781,0
14178,9,7,1600.26,5.032264150943396,1494,4.69811320754717,0
14179,41,2,701.57,4.46859872611465,319,2.031847133757962,0
14180,11,33,6117.5,21.16782006920415,847,2.930795847750865,0
14181,411,2,308.35,5.929807692307692,120,2.3076923076923075,1
14182,444,4,678.77,13.5754,174,3.48,1
14183,411,2,278.34000000000003,8.186470588235295,60,1.7647058823529411,1
14184,67,1,452.89,18.870416666666667,127,5.291666666666667,0
14185,331,1,197.65,65.88333333333334,6,2.0,1
14186,427,5,1550.63,14.909903846153847,1550,14.903846153846153,1
14187,474,1,123.5,15.4375,50,6.25,1
14188,31,6,2054.36,31.605538461538462,1162,17.876923076923077,0
14189,2,16,5503.15,17.92557003257329,4392,14.306188925081432,0
14190,666,1,79.9,79.9,2,2.0,1
14191,2,15,4817.66,18.17984905660377,3724,14.052830188679245,0
14192,388,1,293.74,20.981428571428573,218,15.571428571428571,1
14193,68,3,1210.19,18.90921875,653,10.203125,0
14194,5,36,18670.59,19.611964285714286,10037,10.543067226890756,0
14195,202,6,2615.6,163.475,2144,134.0,1
14196,107,1,335.52,55.919999999999995,142,23.666666666666668,1
14197,411,1,390.05,19.5025,143,7.15,1
14198,18,9,1569.73,17.24978021978022,623,6.846153846153846,0
14199,218,4,1091.7,60.650000000000006,254,14.11111111111111,1
14200,617,1,379.2,18.057142857142857,140,6.666666666666667,1
14201,60,10,1193.54,21.70072727272727,806,14.654545454545454,0
14202,381,3,847.76,29.233103448275862,166,5.724137931034483,1
14203,397,1,339.34,21.20875,80,5.0,1
14204,2,4,1024.83,4.658318181818181,469,2.131818181818182,0
14205,17,9,2414.2,19.627642276422762,1342,10.910569105691057,0
14206,239,3,1185.01,16.690281690140846,930,13.098591549295774,1
14207,688,1,157.8,78.9,36,18.0,1
14208,95,2,567.05,16.20142857142857,529,15.114285714285714,1
14209,11,15,4993.27,21.61588744588745,1739,7.528138528138528,0
14210,106,16,5556.570000000001,17.69608280254777,2511,7.996815286624204,1
14211,53,18,4402.29,18.342875,2575,10.729166666666666,0
14212,90,2,2190.14,104.29238095238095,2046,97.42857142857143,0
14213,405,1,1192.2,238.44,244,48.8,1
14214,31,5,1004.38,14.990746268656716,751,11.208955223880597,0
14215,12,9,3250.33,17.474892473118278,2181,11.725806451612904,0
14216,3,5,2150.04,27.9225974025974,712,9.246753246753247,0
14217,2,23,3298.59,18.95741379310345,1230,7.068965517241379,0
14218,43,1,169.48000000000002,14.123333333333335,160,13.333333333333334,0
14219,4,3,633.83,14.740232558139535,363,8.44186046511628,0
14220,247,4,1515.0,39.86842105263158,468,12.31578947368421,1
14221,42,17,6517.49,18.782391930835733,3808,10.97406340057637,0
14222,177,1,683.17,16.662682926829266,607,14.804878048780488,1
14223,92,3,991.13,16.518833333333333,585,9.75,1
14224,110,9,1841.71,8.042401746724892,826,3.606986899563319,1
14225,435,4,2031.07,23.617093023255812,1167,13.569767441860465,1
14226,29,6,2985.13,30.774536082474228,1714,17.670103092783506,0
14227,26,15,6368.71,16.8931299734748,4048,10.73740053050398,0
14228,438,3,745.5,19.61842105263158,260,6.842105263157895,1
14229,52,7,2594.04,36.028333333333336,934,12.972222222222221,0
14230,436,3,979.8000000000001,29.69090909090909,246,7.454545454545454,1
14231,184,4,1235.6200000000001,17.90753623188406,610,8.840579710144928,1
14232,43,5,2048.07,17.80930434782609,1941,16.878260869565217,0
14233,49,7,2904.27,39.784520547945206,1261,17.273972602739725,0
14234,22,4,754.12,5.130068027210885,951,6.469387755102041,0
14235,75,9,4717.99,31.87831081081081,3014,20.364864864864863,0
14236,81,5,1555.34,33.092340425531916,774,16.46808510638298,0
14237,373,2,471.14,18.12076923076923,238,9.153846153846153,1
14238,326,3,434.23,33.402307692307694,189,14.538461538461538,1
14239,43,21,4263.17,20.300809523809523,1729,8.233333333333333,0
14240,30,3,1247.49,20.450655737704917,655,10.737704918032787,0
14241,184,2,333.70000000000005,27.808333333333337,242,20.166666666666668,1
14242,235,2,280.55,17.534375,123,7.6875,1
14243,9,17,7217.75,19.883608815426996,3631,10.002754820936639,0
14244,661,1,366.41999999999996,22.901249999999997,814,50.875,1
14245,220,2,1693.45,15.680092592592594,976,9.037037037037036,1
14246,111,3,1474.06,19.654133333333334,804,10.72,1
14247,278,5,753.56,6.668672566371681,378,3.3451327433628317,1
14248,318,3,1032.95,21.977659574468085,692,14.72340425531915,1
14249,411,12,5400.461,19.854636029411765,2383,8.761029411764707,1
14250,7,3,1904.05,17.153603603603603,1200,10.81081081081081,0
14251,2,5,2879.7000000000003,36.91923076923077,1674,21.46153846153846,0
14252,381,1,350.99,35.099000000000004,111,11.1,1
14253,493,2,363.40000000000003,30.283333333333335,88,7.333333333333333,1
14254,433,1,601.03,26.13173913043478,263,11.434782608695652,1
14255,546,1,1000.63,1000.63,1,1.0,1
14256,260,5,2460.79,18.50218045112782,1147,8.62406015037594,1
14257,64,9,5954.45,24.810208333333332,3332,13.883333333333333,0
14258,9,25,32051.34,106.8378,17488,58.29333333333334,0
14259,142,1,120.0,24.0,68,13.6,1
14260,471,3,824.28,16.16235294117647,544,10.666666666666666,1
14261,51,2,1163.45,22.37403846153846,406,7.8076923076923075,0
14262,8,8,2618.23,18.3093006993007,1645,11.503496503496503,0
14263,423,1,322.93,20.183125,171,10.6875,1
14264,155,6,1517.3600000000001,19.207088607594937,553,7.0,1
14265,109,4,1373.35,17.384177215189872,715,9.050632911392405,1
14266,428,1,40.56,40.56,24,24.0,1
14267,163,3,1516.24,27.568,530,9.636363636363637,1
14268,471,1,354.85,18.676315789473687,147,7.7368421052631575,1
14269,439,1,295.73,18.483125,123,7.6875,1
14270,332,1,492.65000000000003,16.98793103448276,197,6.793103448275862,1
14271,226,2,214.18,5.636315789473684,148,3.8947368421052633,1
14272,74,4,920.81,14.38765625,1097,17.140625,0
14273,51,4,559.97,19.309310344827587,264,9.10344827586207,0
14274,686,1,256.6,17.10666666666667,178,11.866666666666667,1
14275,396,6,1189.3799999999999,51.71217391304347,538,23.391304347826086,1
14276,99,7,2102.68,17.377520661157025,1406,11.619834710743802,1
14277,15,9,17197.61,45.37627968337731,89806,236.9551451187335,0
14278,410,1,205.83,15.833076923076923,131,10.076923076923077,1
14279,521,2,191.86,63.95333333333334,46,15.333333333333334,1
14280,197,1,134.04,16.755,52,6.5,1
14281,408,1,245.15,35.02142857142857,45,6.428571428571429,1
14282,3,25,7250.76,30.337907949790797,5166,21.615062761506277,0
14283,463,4,628.4399999999999,15.327804878048779,550,13.414634146341463,1
14284,31,3,1299.65,19.39776119402985,510,7.611940298507463,0
14285,21,8,3284.42,53.84295081967213,954,15.639344262295081,0
14286,24,7,8479.76,16.993507014028058,8795,17.625250501002004,0
14287,8,3,176.63,19.625555555555554,261,29.0,0
14288,213,1,426.6,26.6625,188,11.75,1
14289,9,6,911.26,19.388510638297873,292,6.212765957446808,0
14290,11,8,4516.56,29.910993377483447,1600,10.596026490066226,0
14291,2,23,7904.1,16.000202429149798,6146,12.441295546558704,0
14292,8,16,9226.25,47.80440414507772,3429,17.76683937823834,0
14293,3,9,2903.01,24.395042016806723,1558,13.092436974789916,0
14294,407,1,375.34,16.319130434782608,190,8.26086956521739,1
14295,40,5,2362.91,32.818194444444444,1029,14.291666666666666,0
14296,421,2,456.40000000000003,16.903703703703705,314,11.62962962962963,1
14297,18,4,1305.33,21.053709677419352,865,13.951612903225806,0
14298,8,82,91194.49,31.841651536312852,100272,35.01117318435754,0
14299,8,27,14070.25,42.00074626865672,8136,24.286567164179104,0
14300,19,1,43.2,14.4,32,10.666666666666666,0
14301,117,4,1992.18,37.58830188679245,1686,31.81132075471698,1
14302,431,3,742.9000000000001,26.532142857142862,298,10.642857142857142,1
14303,407,2,277.94,12.633636363636363,218,9.909090909090908,1
14304,223,3,1725.01,19.602386363636363,775,8.806818181818182,1
14305,71,3,1858.96,17.70438095238095,1089,10.371428571428572,0
14306,51,6,3151.4,68.50869565217391,2065,44.891304347826086,0
14307,89,10,4287.92,16.366106870229007,2816,10.748091603053435,0
14308,549,2,1147.02,573.51,2,1.0,1
14309,8,11,3780.81,20.004285714285714,2583,13.666666666666666,0
14310,433,1,492.1,22.36818181818182,230,10.454545454545455,1
14311,243,2,516.45,16.65967741935484,235,7.580645161290323,1
14312,47,11,3090.29,17.168277777777778,1904,10.577777777777778,0
14314,107,2,229.8,22.98,332,33.2,1
14315,45,8,3197.82,24.043759398496242,1344,10.105263157894736,0
14316,422,5,1370.34,44.20451612903226,4494,144.96774193548387,1
14317,65,1,508.58000000000004,21.190833333333334,255,10.625,0
14318,460,1,158.02,17.55777777777778,152,16.88888888888889,1
14319,424,1,494.85,19.032692307692308,329,12.653846153846153,1
14320,207,5,1346.75,16.626543209876544,713,8.802469135802468,1
14321,11,7,2218.06,12.391396648044692,3275,18.29608938547486,0
14322,429,4,474.1,36.46923076923077,158,12.153846153846153,1
14323,115,2,605.0600000000001,16.807222222222222,350,9.722222222222221,1
14324,410,2,701.61,17.112439024390245,402,9.804878048780488,1
14325,570,1,245.48000000000002,13.637777777777778,320,17.77777777777778,1
14326,242,3,940.98,16.50842105263158,572,10.035087719298245,1
14327,163,6,1894.93,17.87669811320755,1296,12.226415094339623,1
14328,438,1,445.05,445.05,1,1.0,1
14329,17,15,9887.62,17.912355072463768,5913,10.71195652173913,0
14330,624,1,200.63,15.433076923076923,103,7.923076923076923,1
14331,124,2,462.65999999999997,16.523571428571426,252,9.0,1
14332,23,5,1917.41,30.925967741935484,875,14.112903225806452,0
14333,68,1,415.2,27.68,58,3.8666666666666667,0
14334,17,12,4318.48,16.738294573643408,2986,11.573643410852712,0
14335,16,2,454.86,7.581,375,6.25,0
14336,17,4,1614.91,17.943444444444445,1759,19.544444444444444,0
14338,161,3,928.1,18.562,622,12.44,1
14339,243,2,620.27,26.968260869565217,456,19.82608695652174,1
14340,219,1,134.7,22.45,58,9.666666666666666,1
14341,45,18,4452.02,16.800075471698115,2813,10.615094339622642,0
14342,21,6,918.44,27.831515151515152,521,15.787878787878787,0
14343,421,4,1079.66,4.613931623931625,626,2.675213675213675,1
14344,127,20,2993.05,13.013260869565219,1546,6.721739130434782,1
14345,39,1,108.97999999999999,18.16333333333333,50,8.333333333333334,0
14346,121,5,2315.75,15.861301369863014,1878,12.863013698630137,1
14347,737,1,82.6,13.766666666666666,48,8.0,1
14348,260,1,409.57,22.753888888888888,183,10.166666666666666,1
14349,10,1,133.5,4.306451612903226,86,2.774193548387097,0
14350,274,3,972.03,16.47508474576271,543,9.203389830508474,1
14351,165,1,51.0,51.0,12,12.0,1
14352,157,4,1078.96,22.95659574468085,538,11.446808510638299,1
14353,215,3,376.5,15.06,344,13.76,1
14354,6,2,163.62,18.18,210,23.333333333333332,0
14355,366,3,840.0500000000001,14.000833333333334,617,10.283333333333333,1
14356,80,2,701.23,21.24939393939394,277,8.393939393939394,0
14357,43,1,225.12,5.628,147,3.675,0
